,time,timer_time,moving,distance,gap_distance,watts,watts_calc,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
3454,3454,3454,   true,29425.7,30769.3,     0,157,72,8.8,0.12464046021093085,0.12218045112782205,51.423898,-2.253482,17,69.4,67.2967741935484,0.6,29382.818214723222,9.022429607604163,50,60,70,80,90,100,110,120,9.0,9.022429607604863,27.316269090000002,27.452592793858088,0.0,0.11019947504246375
3455,3455,3455,   true,29434.4,30777.9,     0,123,66,8.8,0.13820335636722705,0.13565891472868122,51.423840999999996,-2.2535689999999997,17,69.4,67.45161290322582,-0.6,29391.568043883526,8.749829160305527,50,60,70,80,90,100,110,120,8.700000000000728,8.749829160304216,25.525535894104273,25.818767724643344,-0.2999999999992724,-0.2726004473006469
3456,3456,3456,   true,29443.2,30786.7,     0,155,54,8.9,0.14326647564470313,0.140581068416119,51.423787,-2.253661,17,69.4,67.60000000000001,-0.6,29400.32846586747,8.760421983944163,50,60,70,80,90,100,110,120,8.799999999999272,8.76042198394498,26.115702201595685,25.88131962096194,0.09999999999854481,0.010592823640763527
3457,3457,3457,   true,29451.8,30795.3,     0,0,0,8.8,0.15355086372360738,0.1477832512315271,51.423731,-2.253745,17,69.2,67.72903225806452,0.0,29408.854676446394,8.52621057892104,50,60,70,80,90,100,110,120,8.599999999998545,8.526210578922473,24.942114344391562,24.51593563869329,-0.2000000000007276,-0.23421140502250637
3458,3458,3458,   true,29459.2,30802.7,     0,10,0,8.5,0.15968063872255372,0.1567091087169464,51.423679,-2.253812,17,69.2,67.85161290322581,0.0,29416.271822724335,7.417146277942793,50,60,70,80,90,100,110,120,7.400000000001455,7.417146277941356,18.467146856407265,18.552825146597545,-1.1999999999970896,-1.1090643009811174
3459,3459,3459,   true,29464.8,30808.6,     0,58,0,7.8,0.16159695817490385,0.15769944341373018,51.423646999999995,-2.253877,17,69.4,67.96774193548387,2.1,29422.014023272488,5.742200548151363,50,60,70,80,90,100,110,120,5.599999999998545,5.7422005481530505,10.575780230394505,11.119700139928295,-1.8000000000029104,-1.6749457297883055
3460,3460,3460,   true,29468.7,30812.8,   191,0,31,6.9,0.16683022571147949,0.1608325449385041,51.423638000000004,-2.253934,17,69.4,68.08387096774193,2.7,29426.090932205985,4.0769089334967665,50,60,70,80,90,100,110,120,3.900000000001455,4.0769089334971795,5.129388306903828,5.605293848378884,-1.6999999999970896,-1.665291614655871
3461,3461,3461,   true,29471.1,30815.3,   428,41,40,5.6,0.17357762777241922,0.16346153846153846,51.423648,-2.2539700000000003,17,69.6,68.19999999999999,1.6,29428.82351245077,2.7325802447852454,50,60,70,80,90,100,110,120,2.399999999997817,2.732580244784913,1.9424902463964668,2.5181535690332066,-1.500000000003638,-1.3443286887122667
3462,3462,3462,   true,29474.2,30818.7,   448,63,47,4.5,0.17982017982018245,0.16666666666666666,51.423674,-2.253987,17,69.6,68.31612903225806,3.1,29431.945635262433,3.1221228116612463,50,60,70,80,90,100,110,120,3.100000000002183,3.122122811662848,3.2408561229045643,3.287277205483533,0.7000000000043656,0.3895425668779353
3463,3463,3463,   true,29477.6,30822.2,   542,37,56,3.7,0.18129770992366534,0.16983016983016613,51.423705,-2.25399,17,69.6,68.4258064516129,1.4,29435.39894834858,3.4533130861460815,50,60,70,80,90,100,110,120,3.399999999997817,3.4533130861454993,3.898470008394995,4.02168704487969,0.2999999999956344,0.33119027448265115
3464,3464,3464,   true,29481.4,30826.1,   557,185,61,3.3,0.18849206349206488,0.17408123791102886,51.423737,-2.253978,17,69.8,68.53548387096774,1.2,29439.053170246058,3.654221897478093,50,60,70,80,90,100,110,120,3.8000000000029104,3.6542218974791467,4.86971513160746,4.503251422317172,0.40000000000509317,0.20090881133364746
3465,3465,3465,   true,29485.8,30830.6,   577,69,68,3.4,0.19138755980861244,0.17560975609756094,51.423776000000004,-2.2539580000000004,17,69.8,68.63870967741936,1.1,29443.606094803625,4.552924557566901,50,60,70,80,90,100,110,120,4.399999999997817,4.552924557567167,6.528925550393523,6.990645373903667,0.5999999999949068,0.8987026600880199
3466,3466,3466,   true,29490.4,30835.5,   516,44,72,3.9,0.196656833824974,0.17699115044247662,51.423815000000005,-2.253936,17,69.8,68.73548387096774,2.1,29448.20315352385,4.59705872022629,50,60,70,80,90,100,110,120,4.600000000002183,4.597058720224595,7.135953752406772,7.126831088822434,0.20000000000436557,0.04413416265742853
3467,3467,3467,   true,29495.4,30841.2,   470,64,74,4.2,0.19553072625698725,0.17526777020447784,51.423856,-2.253911,17,69.8,68.83225806451614,3.9,29453.080559720638,4.877406196789243,50,60,70,80,90,100,110,120,5.0,4.877406196788797,8.430947250000001,8.022582924163242,0.3999999999978172,0.2803474765642022
3468,3468,3468,   true,29500.7,30847.9,   491,336,76,4.6,0.2003816793893144,0.171102661596957,51.423902000000005,-2.253886,17,70.2,68.94193548387096,6.7,29458.48125977622,5.400700055582487,50,60,70,80,90,100,110,120,5.299999999999272,5.400700055583002,9.4730123300974,9.836406758563909,0.2999999999992724,0.5232938587942044
3469,3469,3469,   true,29506.1,30855.2,   531,324,77,4.9,0.20289855072463767,0.1683168316831683,51.423947999999996,-2.2538650000000002,17,70.6,69.05806451612902,8.4,29463.799434251585,5.318174475363398,50,60,70,80,90,100,110,120,5.399999999997817,5.318174475363776,9.833856872392051,9.538092413941255,0.09999999999854481,-0.08252558021922596
3470,3470,3470,   true,29511.4,30862.2,   445,443,77,5.1,0.1974333662388958,0.1556420233463046,51.423995,-2.253848,17,71.2,69.18064516129029,7.7,29469.156870375897,5.357436124311067,50,60,70,80,90,100,110,120,5.30000000000291,5.357436124311789,9.473012330110405,9.679443003150478,-0.09999999999490683,0.03926164894801332
3471,3471,3471,   true,29516.8,30869.4,   410,324,77,5.3,0.1869158878504673,0.14981273408239806,51.424042,-2.253831,17,71.6,69.31612903225805,7.8,29474.51430623349,5.357435857591894,50,60,70,80,90,100,110,120,5.399999999997817,5.357435857593373,9.833856872392051,9.679442039373932,0.09999999999490683,-2.6671841624192894e-07
3472,3472,3472,   true,29521.5,30875.3,   421,120,75,5.2,0.17910447761194032,0.14577259475218451,51.424084,-2.2538259999999997,17,71.8,69.4516129032258,6.6,29479.19734285433,4.6830366208425085,50,60,70,80,90,100,110,120,4.700000000000728,4.683036620841449,7.4495849901023075,7.395907506974498,-0.6999999999970896,-0.674399236751924
3473,3473,3473,   true,29526.5,30881.3,   393,330,77,5.2,0.1711026615969629,0.13806706114398226,51.424129,-2.253832,17,72.2,69.59354838709675,5.4,29484.218378496884,5.021035642552891,50,60,70,80,90,100,110,120,5.0,5.021035642552306,8.430947250000001,8.502036634270057,0.2999999999992724,0.33799902171085705
3474,3474,3474,   true,29532.7,30889.2,   409,417,75,5.3,0.16865079365079486,0.1346153846153846,51.424184000000004,-2.253849,17,72.6,69.73548387096771,6.8,29490.446651847815,6.228273350930706,50,60,70,80,90,100,110,120,6.200000000000728,6.2282733509309764,12.963424491603044,13.081926154243511,1.2000000000007276,1.2072377083786705
3475,3475,3475,   true,29538.9,30897.0,   438,197,76,5.5,0.16205910390848766,0.13182674199623715,51.424240000000005,-2.253859,17,72.8,69.88387096774193,6.6,29496.71205071142,6.2653988636055296,50,60,70,80,90,100,110,120,6.200000000000728,6.265398863604787,12.963424491603044,13.238348549040728,0.0,0.03712551267381059
3476,3476,3476,   true,29544.9,30905.4,   414,451,77,5.6,0.15473887814313672,0.1295097132284939,51.424293,-2.253876,17,73.4,70.05161290322579,9.2,29502.722099871396,6.010049159978614,50,60,70,80,90,100,110,120,6.0,6.010049159976916,12.140564040000001,12.181265586258794,-0.2000000000007276,-0.25534970362787135
3477,3477,3477,   true,29550.6,30913.8,   400,302,77,5.8,0.14828544949026676,0.12858555885262302,51.424343,-2.2538869999999998,17,73.8,70.2258064516129,10.1,29508.33391541258,5.611815541181313,50,60,70,80,90,100,110,120,5.69999999999709,5.611815541182295,10.956859046088812,10.620455370762924,-0.3000000000029104,-0.39823361879462027
3478,3478,3478,   true,29556.6,30921.5,   456,752,77,6.0,0.1461988304093588,0.12560386473429952,51.424396,-2.2539029999999998,17,74.8,70.4258064516129,7.2,29514.330751335998,5.996835923419063,50,60,70,80,90,100,110,120,6.0,5.996835923418985,12.140564040000001,12.127762858097114,0.3000000000029104,0.38502038223668933
3479,3479,3479,   true,29562.7,30929.0,   432,338,77,6.0,0.1383399209486156,0.11650485436893206,51.42445,-2.253924,17,75.2,70.63225806451612,5.8,29520.509293471467,6.178542135468718,50,60,70,80,90,100,110,120,6.100000000002183,6.178542135468888,12.548621886908983,12.873848347913404,0.10000000000218279,0.18170621204990312
3480,3480,3480,   true,29570.0,30936.9,   424,174,79,6.2,0.13435700575815646,0.11352885525070874,51.424513,-2.2539540000000002,17,75.2,70.83225806451613,2.7,29527.816863156026,7.307569684557329,50,60,70,80,90,100,110,120,7.299999999999272,7.307569684558985,17.97140715809642,18.008697134823134,1.1999999999970896,1.1290275490900967
3481,3481,3481,   true,29578.1,30945.2,   406,311,79,6.6,0.13195098963242405,0.1113172541743978,51.424582,-2.253991,17,75.4,71.03225806451613,1.2,29535.906840975884,8.08997781985837,50,60,70,80,90,100,110,120,8.099999999998545,8.089977819858177,22.12617796289205,22.071458122530096,0.7999999999992724,0.7824081352991925
3482,3482,3482,   true,29586.6,30954.1,   510,300,79,7.2,0.1297497683039878,0.1095890410958904,51.424654,-2.254032,17,75.6,71.23870967741935,1.8,29544.402587627075,8.495746651190682,50,60,70,80,90,100,110,120,8.5,8.495746651191439,24.3654375525,24.34105901704284,0.4000000000014552,0.4057688313332619
3483,3483,3483,   true,29595.3,30963.3,   532,157,79,7.7,0.1275760549558418,0.1088031651829848,51.424726,-2.254079,17,75.6,71.44516129032259,2.2,29553.046426309058,8.643838681983182,50,60,70,80,90,100,110,120,8.700000000000728,8.643838681982743,25.525535894104273,25.1970483696375,0.2000000000007276,0.14809203079130384
3484,3484,3484,   true,29604.1,30972.9,   492,292,80,8.3,0.1258470474346528,0.10658914728682096,51.424799,-2.2541279999999997,17,75.8,71.65161290322581,2.8,29561.84595697324,8.799530664181125,50,60,70,80,90,100,110,120,8.799999999999272,8.799530664182384,26.115702201595685,26.112916586238775,0.09999999999854481,0.15569198219964164
3485,3485,3485,   true,29614.0,30984.3,   372,554,79,8.8,0.12440191387559807,0.10526315789473684,51.424881,-2.2541860000000002,17,76.2,71.87096774193549,4.5,29571.81136353717,9.965406563930115,50,60,70,80,90,100,110,120,9.900000000001455,9.965406563929719,33.05268559890972,33.49086822678157,1.1000000000021828,1.1658758997473342
3486,3486,3486,   true,29622.7,30994.9,   385,333,78,8.9,0.12310606060606233,0.10426540284360188,51.424952000000005,-2.254238,17,76.6,72.1032258064516,5.8,29580.490496089762,8.679132552591117,50,60,70,80,90,100,110,120,8.700000000000728,8.67913255259191,25.525535894104273,25.403233830016585,-1.2000000000007276,-1.2862740113378095
3487,3487,3487,   true,29630.7,31004.8,   386,476,77,8.8,0.12357414448669116,0.10338345864661866,51.425015,-2.25429,17,77.2,72.35483870967741,6.1,29588.369122973516,7.8786268837522915,50,60,70,80,90,100,110,120,8.0,7.8786268837538955,21.583224960000003,20.933287139489742,-0.7000000000007276,-0.8005056688380137
3488,3488,3488,   true,29638.8,31014.9,   418,535,77,8.7,0.1242829827915844,0.10348071495766414,51.425083,-2.2543330000000004,17,77.8,72.63225806451612,6.4,29596.496924652576,8.12780167906119,50,60,70,80,90,100,110,120,8.099999999998545,8.127801679060212,22.12617796289205,22.278326254587473,0.09999999999854481,0.2491747953063168
3489,3489,3489,   true,29646.8,31024.7,   418,381,75,8.5,0.12487992315081388,0.10357815442561134,51.425152000000004,-2.254365,17,78.2,72.92258064516129,5.9,29604.483731577347,7.986806924771937,50,60,70,80,90,100,110,120,8.0,7.986806924771372,21.583224960000003,21.512096381050913,-0.09999999999854481,-0.14099475428884034
3490,3490,3490,   true,29653.9,31033.5,   453,295,75,8.0,0.12512030798844867,0.1035781544256149,51.425216999999996,-2.2543729999999997,17,78.6,73.21935483870966,6.1,29611.73265414367,7.248922566322546,50,60,70,80,90,100,110,120,7.100000000002183,7.248922566323017,17.000162034910456,17.72079838844441,-0.8999999999978172,-0.7378843584483548
3491,3491,3491,   true,29661.1,31042.4,   492,368,76,7.7,0.125,0.1050620821394453,51.42528,-2.254352,17,79.0,73.5290322580645,6.3,29618.88764726486,7.154993121189798,50,60,70,80,90,100,110,120,7.19999999999709,7.154993121188454,17.482412217585868,17.264531775344004,0.09999999999490683,-0.09392944513456314
3492,3492,3492,   true,29668.3,31051.6,   426,497,79,7.5,0.1263362487852266,0.10506208213944897,51.425343,-2.254321,17,79.6,73.8516129032258,6.9,29626.21524275521,7.3275954903503555,50,60,70,80,90,100,110,120,7.200000000000728,7.3275954903510865,17.482412217603535,18.107535144609365,3.637978807091713e-12,0.17260236916263239
3493,3493,3493,   true,29675.2,31060.4,   369,331,81,7.3,0.12658227848101175,0.10426540284360188,51.425398,-2.254276,17,80.0,74.18709677419353,6.8,29633.08084998269,6.8656072274770885,50,60,70,80,90,100,110,120,6.900000000001455,6.865607227478904,16.055895942906773,15.896234913754954,-0.2999999999992724,-0.46198826287218253
3494,3494,3494,   true,29682.7,31069.5,   349,549,82,7.2,0.1262135922330097,0.10396975425330884,51.425455,-2.254218,17,80.6,74.54193548387096,5.8,29640.587042737956,7.50619275526629,50,60,70,80,90,100,110,120,7.5,7.506192755266966,18.969631312500002,19.0009707214393,0.5999999999985448,0.6405855277880619
3495,3495,3495,   true,29690.7,31079.1,   365,423,86,7.4,0.12584704743465722,0.1038715769593978,51.425515999999995,-2.254156,17,81.0,74.9032258064516,5.5,29648.617377296887,8.03033455892965,50,60,70,80,90,100,110,120,8.0,8.030334558930917,21.583224960000003,21.747214683771897,0.5,0.5241418036639516
3496,3496,3496,   true,29699.2,31089.0,   338,443,90,7.6,0.12487992315081388,0.10309278350515393,51.42558,-2.254089,17,81.4,75.2774193548387,4.7,29657.115814811303,8.498437514415663,50,60,70,80,90,100,110,120,8.5,8.498437514415855,24.3654375525,24.356480577013112,0.5,0.4681029554849374
3497,3497,3497,   true,29708.1,31099.6,   313,454,91,8.0,0.12241054613936304,0.10261194029851024,51.425646,-2.254016,17,81.8,75.66451612903224,5.2,29666.0307505912,8.914935779894762,50,60,70,80,90,100,110,120,8.899999999997817,8.914935779896041,26.712613266886898,26.802345511070612,0.3999999999978172,0.4164982654801861
3498,3498,3498,   true,29716.9,31110.3,    84,414,69,8.3,0.1186943620178016,0.10232558139534884,51.425711,-2.2539439999999997,17,82.2,76.06451612903223,5.8,29674.814784481605,8.784033890407892,50,60,70,80,90,100,110,120,8.80000000000291,8.784033890406135,26.115702201617278,26.021023132002444,-0.09999999999490683,-0.13090188948990544
3499,3499,3499,   true,29725.4,31120.7,   205,524,65,8.5,0.11571841851494614,0.1016635859519436,51.425774,-2.253874,17,82.8,76.47096774193547,5.9,29683.337032053318,8.522247571713178,50,60,70,80,90,100,110,120,8.5,8.522247571712796,24.3654375525,24.4931507803082,-0.3000000000029104,-0.2617863186933391
3500,3500,3500,   true,29733.7,31130.6,   277,522,65,8.6,0.1137440758293839,0.10119595216191284,51.425835,-2.253807,17,83.4,76.88387096774194,5.3,29691.558137881846,8.221105828528387,50,60,70,80,90,100,110,120,8.299999999999272,8.22110582852838,23.23231824209593,22.79275598354646,-0.2000000000007276,-0.30114174318441655
3501,3501,3501,   true,29742.1,31140.2,   337,411,69,8.6,0.11183597390494017,0.10138248847926268,51.425898,-2.2537409999999998,17,83.8,77.29032258064517,4.0,29699.925546800816,8.367408918970343,50,60,70,80,90,100,110,120,8.399999999997817,8.367408918969886,23.795505518387635,23.611215808947126,0.09999999999854481,0.14630309044150636
3502,3502,3502,   true,29750.9,31149.6,   310,313,70,8.6,0.11080332409972372,0.10147601476014624,51.425965999999995,-2.253674,17,84.0,77.69032258064516,2.2,29708.799747277244,8.874200476427587,50,60,70,80,90,100,110,120,8.80000000000291,8.874200476428086,26.115702201617278,26.557967468953954,0.40000000000509317,0.5067915574582003
3503,3503,3503,   true,29760.1,31159.1,   302,331,73,8.6,0.11029411764705586,0.10251630941285836,51.426037,-2.253606,17,84.2,78.09032258064516,1.6,29717.995193786563,9.195446509316934,50,60,70,80,90,100,110,120,9.19999999999709,9.195446509318572,28.543815009581945,28.515566785536432,0.39999999999417923,0.32124603289048537
3504,3504,3504,   true,29769.4,31168.6,   259,178,74,8.8,0.11,0.10377358490566037,51.426109999999994,-2.253543,17,84.2,78.4774193548387,1.1,29727.21302913962,9.217835353057499,50,60,70,80,90,100,110,120,9.30000000000291,9.217835353058035,29.167705106118262,28.654593810633298,0.10000000000582077,0.022388843739463482
3505,3505,3505,   true,29778.9,31178.2,   244,333,76,9.0,0.1091269841269849,0.10486177311725672,51.426187,-2.2534810000000003,17,84.4,78.85806451612903,0.5,29736.793537331196,9.580508191574497,50,60,70,80,90,100,110,120,9.5,9.580508191575063,30.435719572500005,30.953763243558647,0.19999999999708962,0.36267283851702814
3506,3506,3506,   true,29788.2,31187.6,   228,158,77,9.2,0.1083743842364532,0.10576923076923077,51.426261,-2.253421,17,84.4,79.23225806451613,0.5,29746.013739998067,9.220202666869591,50,60,70,80,90,100,110,120,9.299999999999272,9.220202666871046,29.16770510609544,28.66931377984813,-0.2000000000007276,-0.36030552470401744
3507,3507,3507,   true,29798.0,31197.4,    10,233,0,9.4,0.10773751224289682,0.1063829787234065,51.426342,-2.253366,17,84.4,79.58709677419354,0.0,29755.794504103735,9.780764105666535,50,60,70,80,90,100,110,120,9.799999999999272,9.780764105667913,32.3883269555952,32.26130512086994,0.5,0.5605614387968672
3508,3508,3508,   true,29807.5,31206.9,    11,161,39,9.5,0.10742187500000228,0.10669253152279114,51.426421999999995,-2.253319,17,84.4,79.92903225806452,0.0,29765.26816041052,9.47365630678393,50,60,70,80,90,100,110,120,9.5,9.473656306785415,30.435719572500005,30.267155873505963,-0.2999999999992724,-0.3071077988824982
3509,3509,3509,   true,29816.9,31216.3,   114,170,0,9.5,0.10742187499999847,0.10689990281826864,51.426504,-2.2532810000000003,17,84.4,80.23870967741935,0.0,29774.75914844275,9.490988032230765,50,60,70,80,90,100,110,120,9.400000000001455,9.490988032230234,29.79833996040923,30.378002598552083,-0.09999999999854481,0.017331725444819313
3510,3510,3510,   true,29826.2,31225.6,   114,164,0,9.5,0.10752688172043087,0.10700389105058064,51.426586,-2.253257,17,84.4,80.53548387096774,0.0,29784.02772005077,9.268571608020343,50,60,70,80,90,100,110,120,9.299999999999272,9.268571608019556,29.16770510609544,28.97089970122761,-0.10000000000218279,-0.2224164242106781
3511,3511,3511,   true,29835.2,31234.6,   116,136,67,9.4,0.10794896957801997,0.10742187500000228,51.426667,-2.253253,17,84.4,80.83225806451614,0.0,29793.0387776823,9.011057631531134,50,60,70,80,90,100,110,120,9.0,9.011057631531003,27.316269090000002,27.383433266353013,-0.2999999999992724,-0.25751397648855345
3512,3512,3512,   true,29844.2,31243.6,   482,157,74,9.2,0.1082677165354346,0.10784313725490197,51.426747,-2.253272,17,84.4,81.12258064516129,0.0,29802.03137919048,8.992601508179717,50,60,70,80,90,100,110,120,9.0,8.992601508180087,27.316269090000002,27.271376617750583,0.0,-0.018456123350915732
3513,3513,3513,   true,29853.3,31252.7,   483,169,74,9.2,0.10901883052527098,0.10858835143139267,51.426826,-2.253311,17,84.4,81.40645161290323,0.5,29811.222511990418,9.191132799936302,50,60,70,80,90,100,110,120,9.099999999998545,9.191132799936895,27.92666967089107,28.488818978236885,0.09999999999854481,0.19853129175680806
3514,3514,3514,   true,29862.5,31262.0,   452,174,74,9.1,0.10945273631840796,0.10891089108910892,51.426903,-2.253359,17,84.4,81.69032258064517,0.5,29820.408533985526,9.18602199510851,50,60,70,80,90,100,110,120,9.200000000000728,9.186021995108604,28.54381500960452,28.45714490377913,0.10000000000218279,-0.005110804828291293
3515,3515,3515,   true,29871.7,31271.4,   436,303,73,9.1,0.11049723756906228,0.10934393638170738,51.426978999999996,-2.2534099999999997,17,84.6,81.97419354838709,1.1,29829.56925746702,9.160723481494482,50,60,70,80,90,100,110,120,9.200000000000728,9.160723481494642,28.54381500960452,28.300617491730904,0.0,-0.025298513613961404
3516,3516,3516,   true,29880.8,31280.6,   417,155,71,9.1,0.11142061281336972,0.10934393638170738,51.427053,-2.253469,17,84.6,82.24516129032259,0.5,29838.758355644055,9.189098177032193,50,60,70,80,90,100,110,120,9.099999999998545,9.189098177033884,27.92666967089107,28.476207347190755,-0.10000000000218279,0.028374695539241657
3517,3517,3517,   true,29889.8,31289.6,   406,287,71,9.1,0.11183597390494017,0.10891089108910892,51.427124,-2.253531,17,84.8,82.50967741935486,0.0,29847.747564073215,8.989208429161073,50,60,70,80,90,100,110,120,9.0,8.989208429160499,27.316269090000002,27.25080048561602,-0.09999999999854481,-0.1998897478733852
3518,3518,3518,   true,29898.9,31298.7,   398,32,70,9.1,0.11235955056179853,0.1085883514313888,51.427196,-2.253593,17,84.6,82.74838709677421,0.6,29856.83458266725,9.087018594034413,50,60,70,80,90,100,110,120,9.100000000002183,9.087018594032997,27.926669670913398,27.847050141556764,0.10000000000218279,0.09781016487249872
3519,3519,3519,   true,29908.0,31307.9,   406,162,68,9.1,0.11267605633802814,0.10773751224290064,51.427268,-2.2536509999999996,17,84.6,82.9677419354839,0.6,29865.793745294948,8.95916262770015,50,60,70,80,90,100,110,120,9.099999999998545,8.959162627699698,27.92666967089107,27.06893713176748,-3.637978807091713e-12,-0.12785596633329988
3520,3520,3520,   true,29916.8,31316.9,   372,264,67,9.0,0.11288805268109205,0.10679611650485438,51.427339,-2.253707,17,84.8,83.18064516129034,1.1,29874.591614681587,8.797869386638244,50,60,70,80,90,100,110,120,8.799999999999272,8.797869386638922,26.115702201595685,26.103057717940285,-0.2999999999992724,-0.16129324106077547
3521,3521,3521,   true,29925.5,31326.2,   306,273,75,8.9,0.11267605633802814,0.10607521697203767,51.427411,-2.253759,17,85.0,83.38709677419358,2.3,29883.371935847485,8.780321165898284,50,60,70,80,90,100,110,120,8.700000000000728,8.780321165897476,25.525535894104273,25.99903130573792,-0.09999999999854481,-0.01754822074144613
3522,3522,3522,   true,29933.9,31335.6,   329,110,77,8.8,0.11225444340504992,0.10446343779676824,51.427479,-2.2538099999999996,17,85.0,83.58064516129033,3.5,29891.719084572414,8.347148724929633,50,60,70,80,90,100,110,120,8.400000000001455,8.347148724929866,23.79550551840825,23.49701350878402,-0.2999999999992724,-0.4331724409676099
3523,3523,3523,   true,29942.5,31344.9,   319,427,78,8.7,0.11152416356877097,0.10299625468164514,51.42755,-2.253858,17,85.4,83.7677419354839,2.9,29900.286649932255,8.567565359842037,50,60,70,80,90,100,110,120,8.599999999998545,8.567565359840955,24.942114344391562,24.7543322593495,0.19999999999708962,0.2204166349110892
3524,3524,3524,   true,29951.0,31354.8,   420,538,81,8.6,0.11070110701107233,0.10194624652456184,51.427621,-2.253905,17,86.0,83.9612903225807,4.6,29908.827522540072,8.540872607814997,50,60,70,80,90,100,110,120,8.5,8.54087260781671,24.3654375525,24.600325396346793,-0.09999999999854481,-0.026692752024246147
3525,3525,3525,   true,29959.8,31365.0,   366,169,86,8.6,0.1095890410958904,0.10110294117647126,51.427692,-2.2539580000000004,17,86.0,84.13548387096778,4.5,29917.535592673317,8.708070133244277,50,60,70,80,90,100,110,120,8.799999999999272,8.7080701332452,26.115702201595685,25.572912909321893,0.2999999999992724,0.16719752542849164
3526,3526,3526,   true,29968.8,31375.1,   317,581,86,8.7,0.1092353525322733,0.09930486593843026,51.427766999999996,-2.254011,17,86.6,84.31612903225809,3.8,29926.648835802145,9.113243128826888,50,60,70,80,90,100,110,120,9.0,9.11324312882789,27.316269090000002,28.008011559613735,0.2000000000007276,0.4051729955826886
3527,3527,3527,   true,29978.2,31385.9,   328,478,88,8.9,0.10773751224290064,0.09861932938855872,51.427844,-2.254064,17,87.0,84.49677419354842,4.3,29935.966019185427,9.317183383281654,50,60,70,80,90,100,110,120,9.400000000001455,9.3171833832821,29.79833996040923,29.275589597212996,0.4000000000014552,0.20394025445420993
3528,3528,3528,   true,29987.7,31396.4,   277,462,84,9.0,0.10587102983638336,0.09775171065493717,51.427921999999995,-2.2541189999999998,17,87.4,84.67741935483873,3.1,29945.44043543552,9.474416250094201,50,60,70,80,90,100,110,120,9.5,9.474416250093782,30.435719572500005,30.27201191733255,0.09999999999854481,0.15723286681168247
3529,3529,3529,   true,29997.4,31406.6,   220,343,81,9.3,0.10406811731314973,0.09727626459144037,51.428003000000004,-2.2541740000000003,17,87.6,84.85161290322584,2.0,29955.221145501502,9.780710065980038,50,60,70,80,90,100,110,120,9.700000000000728,9.780710065981111,31.730713070104763,32.260948628066416,0.2000000000007276,0.3062938158873294
3530,3530,3530,   true,30007.3,31416.7,   146,354,81,9.5,0.10213556174558892,0.0969932104752681,51.428084999999996,-2.254229,17,87.8,85.01290322580648,1.0,29965.10434439174,9.883198890238397,50,60,70,80,90,100,110,120,9.899999999997817,9.883198890238418,33.052685598885425,32.94059457154546,0.19999999999708962,0.10248882425730699
3531,3531,3531,   true,30017.5,31426.9,   149,241,82,9.7,0.099009900990099,0.09615384615384616,51.428169,-2.254284,17,87.8,85.15483870967746,0.5,29975.193076670144,10.088732278403661,50,60,70,80,90,100,110,120,10.200000000000728,10.088732278403768,35.08623007560501,34.32492194148957,0.3000000000029104,0.2055333881653496
3532,3532,3532,   true,30027.6,31437.0,   144,208,82,9.9,0.0969932104752681,0.09578544061302884,51.428253000000005,-2.254338,17,87.8,85.28387096774199,0.0,29985.255807369438,10.062730699294852,50,60,70,80,90,100,110,120,10.099999999998545,10.062730699293752,34.40163715889009,34.14821945188522,-0.10000000000218279,-0.026001579110015882
3533,3533,3533,   true,30037.8,31447.2,   156,227,84,10.0,0.09469696969697099,0.09487666034155794,51.428340000000006,-2.2543889999999998,17,87.8,85.40645161290327,0.0,29995.555677459208,10.29987008976907,50,60,70,80,90,100,110,120,10.200000000000728,10.299870089769684,35.08623007560501,35.776665256361056,0.10000000000218279,0.23713939047593158
3534,3534,3534,   true,30048.2,31457.6,   111,247,86,10.2,0.09242144177449416,0.09380863039399433,51.428429,-2.254436,17,87.8,85.52258064516134,0.0,30005.974667394723,10.418989935514682,50,60,70,80,90,100,110,120,10.400000000001455,10.418989935515128,36.47565018241021,36.60897761265033,0.2000000000007276,0.11911984574544476
3535,3535,3535,   true,30058.7,31468.1,     0,246,63,10.3,0.09017132551848392,0.09233610341643644,51.428519,-2.2544779999999998,17,87.8,85.6387096774194,0.0,30016.39722088734,10.422553492613838,50,60,70,80,90,100,110,120,10.5,10.422553492615407,37.18047737250001,36.63402428087937,0.09999999999854481,0.003563557100278558
3536,3536,3536,   true,30069.8,31479.1,     0,320,0,10.5,0.08937437934458724,0.09099181073703548,51.428616,-2.254514,17,87.8,85.74838709677427,-0.9,30027.46813005307,11.070909165731331,50,60,70,80,90,100,110,120,11.099999999998545,11.070909165729972,41.55108042688911,41.33357202264802,0.5999999999985448,0.6483556731145654
